gap_dates,site_id
11/21/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/22/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/23/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/24/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/25/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/26/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/27/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/28/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/29/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/30/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/1/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/2/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/3/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/4/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/5/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/6/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/7/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/8/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/9/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/10/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/11/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/12/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/13/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/14/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/15/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/16/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/17/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/18/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/19/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/20/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/21/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/22/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/23/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/24/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/25/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/26/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/27/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/28/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/29/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/30/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/31/2016,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
1/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
2/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
3/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
4/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
5/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
6/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
7/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
8/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
9/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
10/31/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/14/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/15/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/16/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/17/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/18/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/19/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/20/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/21/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/22/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/23/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/24/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/25/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/26/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/27/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/28/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/29/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
11/30/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/1/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/2/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/3/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/4/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/5/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/6/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/7/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/8/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/9/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/10/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/11/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/12/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
12/13/2017,10f6790a-b3a4-180e-dd3f-2b3e73d5e622
