year,month,day,hour,air_temp_c,date_time
2015,7,11,12,23.9,7/11/2015 12:00
2015,7,11,13,23.9,7/11/2015 13:00
2015,7,11,14,25.6,7/11/2015 14:00
2015,7,11,15,27.2,7/11/2015 15:00
2015,7,11,16,27.8,7/11/2015 16:00
2015,7,11,17,29.4,7/11/2015 17:00
2015,7,11,18,28.9,7/11/2015 18:00
2015,7,11,19,29.4,7/11/2015 19:00
2015,7,11,20,30,7/11/2015 20:00
2015,7,11,21,28.9,7/11/2015 21:00
2015,7,11,22,29.4,7/11/2015 22:00
2015,7,11,23,28.9,7/11/2015 23:00
2015,7,12,0,28.3,7/12/2015 0:00
2015,7,12,1,26.7,7/12/2015 1:00
2015,7,12,2,26.1,7/12/2015 2:00
2015,7,12,3,25.6,7/12/2015 3:00
2015,7,12,4,25,7/12/2015 4:00
2015,7,12,5,23.9,7/12/2015 5:00
2015,7,12,6,23.9,7/12/2015 6:00
2015,7,12,7,23.9,7/12/2015 7:00
2015,7,12,8,23.3,7/12/2015 8:00
2015,7,12,9,21.7,7/12/2015 9:00
2015,7,12,10,21.7,7/12/2015 10:00
2015,7,12,11,21.7,7/12/2015 11:00
2015,7,12,12,23.9,7/12/2015 12:00
2015,7,12,13,26.1,7/12/2015 13:00
2015,7,12,14,27.2,7/12/2015 14:00
2015,7,12,15,28.9,7/12/2015 15:00
2015,7,12,16,30.6,7/12/2015 16:00
2015,7,12,17,30,7/12/2015 17:00
2015,7,12,18,30.6,7/12/2015 18:00
2015,7,12,19,30,7/12/2015 19:00
2015,7,12,20,30.6,7/12/2015 20:00
2015,7,12,21,30,7/12/2015 21:00
2015,7,12,22,28.9,7/12/2015 22:00
2015,7,12,23,28.3,7/12/2015 23:00
2015,7,13,0,28.3,7/13/2015 0:00
2015,7,13,1,27.2,7/13/2015 1:00
2015,7,13,2,26.7,7/13/2015 2:00
2015,7,13,3,26.7,7/13/2015 3:00
2015,7,13,4,26.1,7/13/2015 4:00
2015,7,13,5,25.6,7/13/2015 5:00
2015,7,13,6,25,7/13/2015 6:00
2015,7,13,7,24.4,7/13/2015 7:00
2015,7,13,8,23.9,7/13/2015 8:00
2015,7,13,9,23.3,7/13/2015 9:00
2015,7,13,10,23.9,7/13/2015 10:00
2015,7,13,11,24.4,7/13/2015 11:00
2015,7,13,12,25,7/13/2015 12:00
2015,7,13,13,25,7/13/2015 13:00
2015,7,13,14,25.6,7/13/2015 14:00
2015,7,13,15,25.6,7/13/2015 15:00
2015,7,13,16,25,7/13/2015 16:00
2015,7,13,17,25,7/13/2015 17:00
2015,7,13,18,25.6,7/13/2015 18:00
2015,7,13,19,25.6,7/13/2015 19:00
2015,7,13,20,26.7,7/13/2015 20:00
2015,7,13,21,27.2,7/13/2015 21:00
2015,7,13,22,27.2,7/13/2015 22:00
2015,7,13,23,27.2,7/13/2015 23:00
2015,7,14,0,26.7,7/14/2015 0:00
2015,7,14,1,26.1,7/14/2015 1:00
2015,7,14,2,25.6,7/14/2015 2:00
2015,7,14,3,25,7/14/2015 3:00
2015,7,14,4,25,7/14/2015 4:00
2015,7,14,5,25,7/14/2015 5:00
2015,7,14,6,25,7/14/2015 6:00
2015,7,14,7,25,7/14/2015 7:00
2015,7,14,8,25,7/14/2015 8:00
2015,7,14,9,25,7/14/2015 9:00
2015,7,14,10,25,7/14/2015 10:00
2015,7,14,11,25,7/14/2015 11:00
2015,7,14,12,25.6,7/14/2015 12:00
2015,7,14,13,27.2,7/14/2015 13:00
2015,7,14,14,26.7,7/14/2015 14:00
2015,7,14,15,28.3,7/14/2015 15:00
2015,7,14,16,28.3,7/14/2015 16:00
2015,7,14,17,29.4,7/14/2015 17:00
2015,7,14,18,29.4,7/14/2015 18:00
2015,7,14,19,30,7/14/2015 19:00
2015,7,14,20,30.6,7/14/2015 20:00
2015,7,14,21,31.1,7/14/2015 21:00
2015,7,14,22,30.6,7/14/2015 22:00
2015,7,14,23,30,7/14/2015 23:00
2015,7,15,0,29.4,7/15/2015 0:00
2015,7,15,1,28.9,7/15/2015 1:00
2015,7,15,2,28.9,7/15/2015 2:00
2015,7,15,3,28.3,7/15/2015 3:00
2015,7,15,4,28.3,7/15/2015 4:00
2015,7,15,5,27.8,7/15/2015 5:00
2015,7,15,6,25,7/15/2015 6:00
2015,7,15,7,23.9,7/15/2015 7:00
2015,7,15,8,23.9,7/15/2015 8:00
2015,7,15,9,23.3,7/15/2015 9:00
2015,7,15,10,23.9,7/15/2015 10:00
2015,7,15,11,24.4,7/15/2015 11:00
2015,7,15,12,25.6,7/15/2015 12:00
2015,7,15,13,26.1,7/15/2015 13:00
2015,7,15,14,27.2,7/15/2015 14:00
2015,7,15,15,27.2,7/15/2015 15:00
2015,7,15,16,26.1,7/15/2015 16:00
2015,7,15,17,27.2,7/15/2015 17:00
2015,7,15,18,29.4,7/15/2015 18:00
2015,7,15,19,30.6,7/15/2015 19:00
2015,7,15,20,30,7/15/2015 20:00
2015,7,15,21,30.6,7/15/2015 21:00
2015,7,15,22,28.9,7/15/2015 22:00
2015,7,15,23,29.4,7/15/2015 23:00
2015,7,16,0,28.3,7/16/2015 0:00
2015,7,16,1,27.2,7/16/2015 1:00
2015,7,16,2,26.1,7/16/2015 2:00
2015,7,16,3,25,7/16/2015 3:00
2015,7,16,4,23.3,7/16/2015 4:00
2015,7,16,5,22.2,7/16/2015 5:00
2015,7,16,6,21.7,7/16/2015 6:00
2015,7,16,7,20.6,7/16/2015 7:00
2015,7,16,8,20,7/16/2015 8:00
2015,7,16,9,20,7/16/2015 9:00
2015,7,16,10,19.4,7/16/2015 10:00
2015,7,16,11,18.9,7/16/2015 11:00
2015,7,16,12,20.6,7/16/2015 12:00
2015,7,16,13,21.7,7/16/2015 13:00
2015,7,16,14,23.3,7/16/2015 14:00
2015,7,16,15,25,7/16/2015 15:00
2015,7,16,16,26.1,7/16/2015 16:00
2015,7,16,17,27.8,7/16/2015 17:00
2015,7,16,18,28.3,7/16/2015 18:00
2015,7,16,19,28.9,7/16/2015 19:00
2015,7,16,20,29.4,7/16/2015 20:00
2015,7,16,21,29.4,7/16/2015 21:00
2015,7,16,22,30,7/16/2015 22:00
2015,7,16,23,27.8,7/16/2015 23:00
2015,7,17,0,26.1,7/17/2015 0:00
2015,7,17,1,25,7/17/2015 1:00
2015,7,17,2,25,7/17/2015 2:00
2015,7,17,3,23.9,7/17/2015 3:00
2015,7,17,4,23.9,7/17/2015 4:00
2015,7,17,5,22.8,7/17/2015 5:00
2015,7,17,6,22.2,7/17/2015 6:00
2015,7,17,7,22.2,7/17/2015 7:00
2015,7,17,8,21.7,7/17/2015 8:00
2015,7,17,9,22.2,7/17/2015 9:00
2015,7,17,10,22.2,7/17/2015 10:00
2015,7,17,11,22.8,7/17/2015 11:00
2015,7,17,12,23.3,7/17/2015 12:00
2015,7,17,13,24.4,7/17/2015 13:00
2015,7,17,14,25.6,7/17/2015 14:00
2015,7,17,15,26.1,7/17/2015 15:00
2015,7,17,16,26.7,7/17/2015 16:00
2015,7,17,17,27.2,7/17/2015 17:00
2015,7,17,18,27.8,7/17/2015 18:00
2015,7,17,19,28.9,7/17/2015 19:00
2015,7,17,20,28.3,7/17/2015 20:00
2015,7,17,21,28.3,7/17/2015 21:00
2015,7,17,22,28.3,7/17/2015 22:00
2015,7,17,23,28.3,7/17/2015 23:00
2015,7,18,0,27.8,7/18/2015 0:00
2015,7,18,1,27.2,7/18/2015 1:00
2015,7,18,2,26.7,7/18/2015 2:00
2015,7,18,3,26.7,7/18/2015 3:00
2015,7,18,4,26.1,7/18/2015 4:00
2015,7,18,5,26.1,7/18/2015 5:00
2015,7,18,6,25.6,7/18/2015 6:00
2015,7,18,7,25.6,7/18/2015 7:00
2015,7,18,8,25.6,7/18/2015 8:00
2015,7,18,9,25,7/18/2015 9:00
2015,7,18,10,25,7/18/2015 10:00
2015,7,18,11,25,7/18/2015 11:00
2015,7,18,12,26.1,7/18/2015 12:00
2015,7,18,13,27.2,7/18/2015 13:00
2015,7,18,14,26.1,7/18/2015 14:00
2015,7,18,15,26.7,7/18/2015 15:00
2015,7,18,16,27.8,7/18/2015 16:00
2015,7,18,17,27.8,7/18/2015 17:00
2015,7,18,18,29.4,7/18/2015 18:00
2015,7,18,19,29.4,7/18/2015 19:00
2015,7,18,20,30,7/18/2015 20:00
2015,7,18,21,30.6,7/18/2015 21:00
2015,7,18,22,30.6,7/18/2015 22:00
2015,7,18,23,30.6,7/18/2015 23:00
2015,7,19,0,29.4,7/19/2015 0:00
2015,7,19,1,28.3,7/19/2015 1:00
2015,7,19,2,28.3,7/19/2015 2:00
2015,7,19,3,27.8,7/19/2015 3:00
2015,7,19,4,27.2,7/19/2015 4:00
2015,7,19,5,27.2,7/19/2015 5:00
2015,7,19,6,26.7,7/19/2015 6:00
2015,7,19,7,26.7,7/19/2015 7:00
2015,7,19,8,26.1,7/19/2015 8:00
2015,7,19,9,26.1,7/19/2015 9:00
2015,7,19,10,26.1,7/19/2015 10:00
2015,7,19,11,26.1,7/19/2015 11:00
2015,7,19,12,27.2,7/19/2015 12:00
2015,7,19,13,28.3,7/19/2015 13:00
2015,7,19,14,30,7/19/2015 14:00
2015,7,19,15,32.2,7/19/2015 15:00
2015,7,19,16,33.9,7/19/2015 16:00
2015,7,19,17,34.4,7/19/2015 17:00
2015,7,19,18,33.9,7/19/2015 18:00
2015,7,19,19,34.4,7/19/2015 19:00
2015,7,19,20,35.6,7/19/2015 20:00
2015,7,19,21,35,7/19/2015 21:00
2015,7,19,22,35,7/19/2015 22:00
2015,7,19,23,34.4,7/19/2015 23:00
2015,7,20,0,33.3,7/20/2015 0:00
2015,7,20,1,32.8,7/20/2015 1:00
2015,7,20,2,32.2,7/20/2015 2:00
2015,7,20,3,30,7/20/2015 3:00
2015,7,20,4,29.4,7/20/2015 4:00
2015,7,20,5,29.4,7/20/2015 5:00
2015,7,20,6,28.9,7/20/2015 6:00
2015,7,20,7,28.3,7/20/2015 7:00
2015,7,20,8,28.3,7/20/2015 8:00
2015,7,20,9,28.3,7/20/2015 9:00
2015,7,20,10,28.3,7/20/2015 10:00
2015,7,20,11,29.4,7/20/2015 11:00
2015,7,20,12,30.6,7/20/2015 12:00
2015,7,20,13,30.6,7/20/2015 13:00
2015,7,20,14,31.1,7/20/2015 14:00
2015,7,20,15,31.1,7/20/2015 15:00
2015,7,20,16,33.9,7/20/2015 16:00
2015,7,20,17,33.9,7/20/2015 17:00
2015,7,20,18,35,7/20/2015 18:00
2015,7,20,19,34.4,7/20/2015 19:00
2015,7,20,20,35,7/20/2015 20:00
2015,7,20,21,35,7/20/2015 21:00
2015,7,20,22,34.4,7/20/2015 22:00
2015,7,20,23,33.9,7/20/2015 23:00
2015,7,21,0,33.3,7/21/2015 0:00
2015,7,21,1,32.2,7/21/2015 1:00
2015,7,21,2,31.7,7/21/2015 2:00
2015,7,21,3,31.1,7/21/2015 3:00
2015,7,21,4,29.4,7/21/2015 4:00
2015,7,21,5,29.4,7/21/2015 5:00
2015,7,21,6,29.4,7/21/2015 6:00
2015,7,21,7,30,7/21/2015 7:00
2015,7,21,8,29.4,7/21/2015 8:00
2015,7,21,9,28.9,7/21/2015 9:00
2015,7,21,10,28.9,7/21/2015 10:00
2015,7,21,11,28.9,7/21/2015 11:00
2015,7,21,12,30.6,7/21/2015 12:00
2015,7,21,13,30.6,7/21/2015 13:00
2015,7,21,14,31.1,7/21/2015 14:00
2015,7,21,15,31.1,7/21/2015 15:00
2015,7,21,16,30.6,7/21/2015 16:00
2015,7,21,17,31.1,7/21/2015 17:00
2015,7,21,18,32.2,7/21/2015 18:00
2015,7,21,19,31.7,7/21/2015 19:00
2015,7,21,20,32.2,7/21/2015 20:00
2015,7,21,21,32.8,7/21/2015 21:00
2015,7,21,22,32.8,7/21/2015 22:00
2015,7,21,23,32.2,7/21/2015 23:00
2015,7,22,0,31.7,7/22/2015 0:00
2015,7,22,1,30.6,7/22/2015 1:00
2015,7,22,2,28,7/22/2015 2:00
2015,7,22,3,27.2,7/22/2015 3:00
2015,7,22,4,27.2,7/22/2015 4:00
2015,7,22,5,26.7,7/22/2015 5:00
2015,7,22,6,26.1,7/22/2015 6:00
2015,7,22,7,25.6,7/22/2015 7:00
2015,7,22,8,23.9,7/22/2015 8:00
2015,7,22,9,22.2,7/22/2015 9:00
2015,7,22,10,22.2,7/22/2015 10:00
2015,7,22,11,22.8,7/22/2015 11:00
2015,7,22,12,23.9,7/22/2015 12:00
2015,7,22,13,25,7/22/2015 13:00
2015,7,22,14,26.7,7/22/2015 14:00
2015,7,22,15,27.2,7/22/2015 15:00
2015,7,22,16,29.4,7/22/2015 16:00
2015,7,22,17,30,7/22/2015 17:00
2015,7,22,18,30.6,7/22/2015 18:00
2015,7,22,19,31.1,7/22/2015 19:00
2015,7,22,20,31.1,7/22/2015 20:00
2015,7,22,21,31.1,7/22/2015 21:00
2015,7,22,22,31.1,7/22/2015 22:00
2015,7,22,23,30.6,7/22/2015 23:00
2015,7,23,0,28.9,7/23/2015 0:00
2015,7,23,1,27.8,7/23/2015 1:00
2015,7,23,2,26.7,7/23/2015 2:00
2015,7,23,3,26.1,7/23/2015 3:00
2015,7,23,4,25,7/23/2015 4:00
2015,7,23,5,25,7/23/2015 5:00
2015,7,23,6,25,7/23/2015 6:00
2015,7,23,7,23.3,7/23/2015 7:00
2015,7,23,8,23.9,7/23/2015 8:00
2015,7,23,9,22.2,7/23/2015 9:00
2015,7,23,10,22.2,7/23/2015 10:00
2015,7,23,11,22.2,7/23/2015 11:00
2015,7,23,12,24.4,7/23/2015 12:00
2015,7,23,13,25,7/23/2015 13:00
2015,7,23,14,26.1,7/23/2015 14:00
2015,7,23,15,27.2,7/23/2015 15:00
2015,7,23,16,27.8,7/23/2015 16:00
2015,7,23,17,29.4,7/23/2015 17:00
2015,7,23,18,30,7/23/2015 18:00
2015,7,23,19,30.6,7/23/2015 19:00
2015,7,23,20,30.6,7/23/2015 20:00
2015,7,23,21,30.6,7/23/2015 21:00
2015,7,23,22,30,7/23/2015 22:00
2015,7,23,23,29.4,7/23/2015 23:00
2015,7,24,0,28.3,7/24/2015 0:00
2015,7,24,1,27.8,7/24/2015 1:00
2015,7,24,2,26.7,7/24/2015 2:00
2015,7,24,3,26.1,7/24/2015 3:00
2015,7,24,4,25,7/24/2015 4:00
2015,7,24,5,23.9,7/24/2015 5:00
2015,7,24,6,23.9,7/24/2015 6:00
2015,7,24,7,23.9,7/24/2015 7:00
2015,7,24,8,22.2,7/24/2015 8:00
2015,7,24,9,21.1,7/24/2015 9:00
2015,7,24,10,20.6,7/24/2015 10:00
2015,7,24,11,21.7,7/24/2015 11:00
2015,7,24,12,24.4,7/24/2015 12:00
2015,7,24,13,26.1,7/24/2015 13:00
2015,7,24,14,27.8,7/24/2015 14:00
2015,7,24,15,29.4,7/24/2015 15:00
2015,7,24,16,30,7/24/2015 16:00
2015,7,24,17,30.6,7/24/2015 17:00
2015,7,24,18,31.1,7/24/2015 18:00
2015,7,24,19,31.7,7/24/2015 19:00
2015,7,24,20,31.7,7/24/2015 20:00
2015,7,24,21,30.6,7/24/2015 21:00
2015,7,24,22,30,7/24/2015 22:00
2015,7,24,23,30.6,7/24/2015 23:00
2015,7,25,0,29.4,7/25/2015 0:00
2015,7,25,1,26.7,7/25/2015 1:00
2015,7,25,2,26.1,7/25/2015 2:00
2015,7,25,3,25.6,7/25/2015 3:00
2015,7,25,4,25,7/25/2015 4:00
2015,7,25,5,23.9,7/25/2015 5:00
2015,7,25,6,23.9,7/25/2015 6:00
2015,7,25,7,24.4,7/25/2015 7:00
2015,7,25,8,23.9,7/25/2015 8:00
2015,7,25,9,23.9,7/25/2015 9:00
2015,7,25,10,22.8,7/25/2015 10:00
2015,7,25,11,23.3,7/25/2015 11:00
2015,7,25,12,25,7/25/2015 12:00
2015,7,25,13,25.6,7/25/2015 13:00
2015,7,25,14,27.8,7/25/2015 14:00
2015,7,25,15,28.9,7/25/2015 15:00
2015,7,25,16,30.6,7/25/2015 16:00
2015,7,25,17,31.1,7/25/2015 17:00
2015,7,25,18,31.1,7/25/2015 18:00
2015,7,25,19,31.1,7/25/2015 19:00
2015,7,25,20,32.2,7/25/2015 20:00
2015,7,25,21,30.6,7/25/2015 21:00
2015,7,25,22,30.6,7/25/2015 22:00
2015,7,25,23,31.1,7/25/2015 23:00
2015,7,26,0,29.4,7/26/2015 0:00
2015,7,26,1,28.3,7/26/2015 1:00
2015,7,26,2,27.8,7/26/2015 2:00
2015,7,26,3,27.2,7/26/2015 3:00
2015,7,26,4,26.1,7/26/2015 4:00
2015,7,26,5,25,7/26/2015 5:00
2015,7,26,6,25,7/26/2015 6:00
2015,7,26,7,25,7/26/2015 7:00
2015,7,26,8,24.4,7/26/2015 8:00
2015,7,26,9,23.9,7/26/2015 9:00
2015,7,26,10,23.9,7/26/2015 10:00
2015,7,26,11,23.9,7/26/2015 11:00
2015,7,26,12,25,7/26/2015 12:00
2015,7,26,13,26.1,7/26/2015 13:00
2015,7,26,14,27.2,7/26/2015 14:00
2015,7,26,15,29.4,7/26/2015 15:00
2015,7,26,16,30,7/26/2015 16:00
2015,7,26,17,31.1,7/26/2015 17:00
2015,7,26,18,32.2,7/26/2015 18:00
2015,7,26,19,32.2,7/26/2015 19:00
2015,7,26,20,32.2,7/26/2015 20:00
2015,7,26,21,32.2,7/26/2015 21:00
2015,7,26,22,31.7,7/26/2015 22:00
2015,7,26,23,31.1,7/26/2015 23:00
2015,7,27,0,30,7/27/2015 0:00
2015,7,27,1,29.4,7/27/2015 1:00
2015,7,27,2,28.9,7/27/2015 2:00
2015,7,27,3,28.3,7/27/2015 3:00
2015,7,27,4,27.8,7/27/2015 4:00
2015,7,27,5,26.7,7/27/2015 5:00
2015,7,27,6,26.7,7/27/2015 6:00
2015,7,27,7,26.1,7/27/2015 7:00
2015,7,27,8,26.7,7/27/2015 8:00
2015,7,27,9,26.7,7/27/2015 9:00
2015,7,27,10,24.4,7/27/2015 10:00
2015,7,27,11,24.4,7/27/2015 11:00
2015,7,27,12,24.4,7/27/2015 12:00
2015,7,27,13,25.6,7/27/2015 13:00
2015,7,27,14,26.7,7/27/2015 14:00
2015,7,27,15,27.2,7/27/2015 15:00
2015,7,27,16,28.9,7/27/2015 16:00
2015,7,27,17,30,7/27/2015 17:00
2015,7,27,18,31.1,7/27/2015 18:00
2015,7,27,19,32.2,7/27/2015 19:00
2015,7,27,20,26.7,7/27/2015 20:00
2015,7,27,21,27.2,7/27/2015 21:00
2015,7,27,22,28.9,7/27/2015 22:00
2015,7,27,23,29.4,7/27/2015 23:00
2015,7,28,0,28.9,7/28/2015 0:00
2015,7,28,1,27.8,7/28/2015 1:00
2015,7,28,2,27.2,7/28/2015 2:00
2015,7,28,3,27.8,7/28/2015 3:00
2015,7,28,4,27.2,7/28/2015 4:00
2015,7,28,5,25.6,7/28/2015 5:00
2015,7,28,6,25,7/28/2015 6:00
2015,7,28,7,25,7/28/2015 7:00
2015,7,28,8,25,7/28/2015 8:00
2015,7,28,9,25,7/28/2015 9:00
2015,7,28,10,25,7/28/2015 10:00
2015,7,28,11,25.6,7/28/2015 11:00
2015,7,28,12,26.1,7/28/2015 12:00
2015,7,28,13,27.8,7/28/2015 13:00
2015,7,28,14,29.4,7/28/2015 14:00
2015,7,28,15,30.6,7/28/2015 15:00
2015,7,28,16,31.7,7/28/2015 16:00
2015,7,28,17,33.3,7/28/2015 17:00
2015,7,28,18,33.3,7/28/2015 18:00
2015,7,28,19,33.3,7/28/2015 19:00
2015,7,28,20,33.9,7/28/2015 20:00
2015,7,28,21,32.2,7/28/2015 21:00
2015,7,28,22,32.2,7/28/2015 22:00
2015,7,28,23,28.3,7/28/2015 23:00
2015,7,29,0,27.2,7/29/2015 0:00
2015,7,29,1,27.2,7/29/2015 1:00
2015,7,29,2,27.2,7/29/2015 2:00
2015,7,29,3,27.2,7/29/2015 3:00
2015,7,29,4,27.2,7/29/2015 4:00
2015,7,29,5,26.1,7/29/2015 5:00
2015,7,29,6,26.1,7/29/2015 6:00
2015,7,29,7,26.1,7/29/2015 7:00
2015,7,29,8,26.1,7/29/2015 8:00
2015,7,29,9,25.6,7/29/2015 9:00
2015,7,29,10,25.6,7/29/2015 10:00
2015,7,29,11,26.1,7/29/2015 11:00
2015,7,29,12,27.2,7/29/2015 12:00
2015,7,29,13,27.8,7/29/2015 13:00
2015,7,29,14,28.9,7/29/2015 14:00
2015,7,29,15,30,7/29/2015 15:00
2015,7,29,16,30.6,7/29/2015 16:00
2015,7,29,17,31.1,7/29/2015 17:00
2015,7,29,18,32.2,7/29/2015 18:00
2015,7,29,19,32.2,7/29/2015 19:00
2015,7,29,20,33.3,7/29/2015 20:00
2015,7,29,21,32.2,7/29/2015 21:00
2015,7,29,22,31.7,7/29/2015 22:00
2015,7,29,23,31.7,7/29/2015 23:00
2015,7,30,0,30.6,7/30/2015 0:00
2015,7,30,1,30,7/30/2015 1:00
2015,7,30,2,28.9,7/30/2015 2:00
2015,7,30,3,28.3,7/30/2015 3:00
2015,7,30,4,27.8,7/30/2015 4:00
2015,7,30,5,28.3,7/30/2015 5:00
2015,7,30,6,27.8,7/30/2015 6:00
2015,7,30,7,27.8,7/30/2015 7:00
2015,7,30,8,27.2,7/30/2015 8:00
2015,7,30,9,26.7,7/30/2015 9:00
2015,7,30,10,26.7,7/30/2015 10:00
2015,7,30,11,26.7,7/30/2015 11:00
2015,7,30,12,27.2,7/30/2015 12:00
2015,7,30,13,27.8,7/30/2015 13:00
2015,7,30,14,28.9,7/30/2015 14:00
2015,7,30,15,31.1,7/30/2015 15:00
2015,7,30,16,31.7,7/30/2015 16:00
2015,7,30,17,32.2,7/30/2015 17:00
2015,7,30,18,31.7,7/30/2015 18:00
2015,7,30,19,26.1,7/30/2015 19:00
2015,7,30,20,27.2,7/30/2015 20:00
2015,7,30,21,28.3,7/30/2015 21:00
2015,7,30,22,28.9,7/30/2015 22:00
2015,7,30,23,28.9,7/30/2015 23:00
2015,7,31,0,28.3,7/31/2015 0:00
2015,7,31,1,28.3,7/31/2015 1:00
2015,7,31,2,27.8,7/31/2015 2:00
2015,7,31,3,27.8,7/31/2015 3:00
2015,7,31,4,27.2,7/31/2015 4:00
2015,7,31,5,26.7,7/31/2015 5:00
2015,7,31,6,27.2,7/31/2015 6:00
2015,7,31,7,25.6,7/31/2015 7:00
2015,7,31,8,24.4,7/31/2015 8:00
2015,7,31,9,24.4,7/31/2015 9:00
2015,7,31,10,23.3,7/31/2015 10:00
2015,7,31,11,24.4,7/31/2015 11:00
2015,7,31,12,26.7,7/31/2015 12:00
2015,7,31,13,27.8,7/31/2015 13:00
2015,7,31,14,29.4,7/31/2015 14:00
2015,7,31,15,30.6,7/31/2015 15:00
2015,7,31,16,31.1,7/31/2015 16:00
2015,7,31,17,32.2,7/31/2015 17:00
2015,7,31,18,32.8,7/31/2015 18:00
2015,7,31,19,32.2,7/31/2015 19:00
2015,7,31,20,32.8,7/31/2015 20:00
2015,7,31,21,32.2,7/31/2015 21:00
2015,7,31,22,32.8,7/31/2015 22:00
2015,7,31,23,32.2,7/31/2015 23:00
2016,7,1,0,26.1,7/1/2016 0:00
2016,7,1,1,25.6,7/1/2016 1:00
2016,7,1,2,25,7/1/2016 2:00
2016,7,1,3,24.4,7/1/2016 3:00
2016,7,1,4,23.9,7/1/2016 4:00
2016,7,1,5,23.9,7/1/2016 5:00
2016,7,1,6,23.3,7/1/2016 6:00
2016,7,1,7,22.8,7/1/2016 7:00
2016,7,1,8,22.8,7/1/2016 8:00
2016,7,1,9,22.2,7/1/2016 9:00
2016,7,1,10,21.7,7/1/2016 10:00
2016,7,1,11,22.8,7/1/2016 11:00
2016,7,1,12,23.3,7/1/2016 12:00
2016,7,1,13,24.4,7/1/2016 13:00
2016,7,1,14,25,7/1/2016 14:00
2016,7,1,15,26.7,7/1/2016 15:00
2016,7,1,16,27.2,7/1/2016 16:00
2016,7,1,17,28.3,7/1/2016 17:00
2016,7,1,18,30,7/1/2016 18:00
2016,7,1,19,28.9,7/1/2016 19:00
2016,7,1,20,31.1,7/1/2016 20:00
2016,7,1,21,31.1,7/1/2016 21:00
2016,7,1,22,25.6,7/1/2016 22:00
2016,7,1,23,26.7,7/1/2016 23:00
2016,7,2,0,26.7,7/2/2016 0:00
2016,7,2,1,25.6,7/2/2016 1:00
2016,7,2,2,25,7/2/2016 2:00
2016,7,2,3,24.4,7/2/2016 3:00
2016,7,2,4,23.3,7/2/2016 4:00
2016,7,2,5,23.3,7/2/2016 5:00
2016,7,2,6,22.8,7/2/2016 6:00
2016,7,2,7,23.3,7/2/2016 7:00
2016,7,2,8,22.8,7/2/2016 8:00
2016,7,2,9,21.1,7/2/2016 9:00
2016,7,2,10,21.1,7/2/2016 10:00
2016,7,2,11,21.7,7/2/2016 11:00
2016,7,2,12,22.8,7/2/2016 12:00
2016,7,2,13,23.3,7/2/2016 13:00
2016,7,2,14,23.9,7/2/2016 14:00
2016,7,2,15,24.4,7/2/2016 15:00
2016,7,2,16,25.6,7/2/2016 16:00
2016,7,2,17,26.1,7/2/2016 17:00
2016,7,2,18,26.1,7/2/2016 18:00
2016,7,2,19,26.1,7/2/2016 19:00
2016,7,2,20,26.1,7/2/2016 20:00
2016,7,2,21,26.7,7/2/2016 21:00
2016,7,2,22,26.7,7/2/2016 22:00
2016,7,2,23,25,7/2/2016 23:00
2016,7,3,0,25,7/3/2016 0:00
2016,7,3,1,24.4,7/3/2016 1:00
2016,7,3,2,24.4,7/3/2016 2:00
2016,7,3,3,23.9,7/3/2016 3:00
2016,7,3,4,23.9,7/3/2016 4:00
2016,7,3,5,23.3,7/3/2016 5:00
2016,7,3,6,23.3,7/3/2016 6:00
2016,7,3,7,23.3,7/3/2016 7:00
2016,7,3,8,22.8,7/3/2016 8:00
2016,7,3,9,21.7,7/3/2016 9:00
2016,7,3,10,18.9,7/3/2016 10:00
2016,7,3,11,18.3,7/3/2016 11:00
2016,7,3,12,18.3,7/3/2016 12:00
2016,7,3,13,18.9,7/3/2016 13:00
2016,7,3,14,18.9,7/3/2016 14:00
2016,7,3,15,20,7/3/2016 15:00
2016,7,3,16,21.1,7/3/2016 16:00
2016,7,3,17,21.7,7/3/2016 17:00
2016,7,3,18,21.7,7/3/2016 18:00
2016,7,3,19,21.7,7/3/2016 19:00
2016,7,3,20,21.7,7/3/2016 20:00
2016,7,3,21,21.7,7/3/2016 21:00
2016,7,3,22,21.1,7/3/2016 22:00
2016,7,3,23,21.1,7/3/2016 23:00
2016,7,4,0,20.6,7/4/2016 0:00
2016,7,4,1,20.6,7/4/2016 1:00
2016,7,4,2,20.6,7/4/2016 2:00
2016,7,4,3,21.1,7/4/2016 3:00
2016,7,4,4,20.6,7/4/2016 4:00
2016,7,4,5,20.6,7/4/2016 5:00
2016,7,4,6,20.6,7/4/2016 6:00
2016,7,4,7,20.6,7/4/2016 7:00
2016,7,4,8,20.6,7/4/2016 8:00
2016,7,4,9,20,7/4/2016 9:00
2016,7,4,10,20,7/4/2016 10:00
2016,7,4,11,20.6,7/4/2016 11:00
2016,7,4,12,21.1,7/4/2016 12:00
2016,7,4,13,21.1,7/4/2016 13:00
2016,7,4,14,21.1,7/4/2016 14:00
2016,7,4,15,21.7,7/4/2016 15:00
2016,7,4,16,21.7,7/4/2016 16:00
2016,7,4,17,22.2,7/4/2016 17:00
2016,7,4,18,22.2,7/4/2016 18:00
2016,7,4,19,22.2,7/4/2016 19:00
2016,7,4,20,22.2,7/4/2016 20:00
2016,7,4,21,22.8,7/4/2016 21:00
2016,7,4,22,22.8,7/4/2016 22:00
2016,7,4,23,22.8,7/4/2016 23:00
2016,7,5,0,22.8,7/5/2016 0:00
